# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2019-03-12 11:33:50 EDT       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 06933500 Gasconade River at Jerome, MO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06933500
#            TS   parameter     statistic     Description
#         75905       00065     30800     Gage height, feet (Observation at 08:00 AM)
#         75906       00060     00003     Discharge, cubic feet per second (Mean)
#         75907       80155     00003     Suspended sediment discharge, short tons per day (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	75905_00065_30800	75905_00065_30800_cd	75906_00060_00003	75906_00060_00003_cd
USGS	06933500	2016-03-29	2.88	A	1790	A
USGS	06933500	2016-03-30	2.81	A	1740	A
USGS	06933500	2016-03-31	2.94	A	1900	A
USGS	06933500	2016-04-01	3.04	A	1970	A
USGS	06933500	2016-04-02	3.20	A	2180	A
USGS	06933500	2016-04-03	3.25	A	2200	A
USGS	06933500	2016-04-04	3.29	A	2240	A
USGS	06933500	2016-04-05	3.18	A	2100	A
USGS	06933500	2016-04-06	3.04	A	1990	A
USGS	06933500	2016-04-07	2.98	A	1890	A
USGS	06933500	2016-04-08	2.88	A	1790	A
USGS	06933500	2016-04-09	2.79	A	1690	A
USGS	06933500	2016-04-10	2.70	A	1620	A
USGS	06933500	2016-04-11	3.41	A	2590	A
USGS	06933500	2016-04-12	3.76	A	2770	A
USGS	06933500	2016-04-13	3.47	A	2500	A
USGS	06933500	2016-04-14	3.86	A	2920	A
USGS	06933500	2016-04-15	3.75	A	2780	A
USGS	06933500	2016-04-16	3.55	A	2520	A
USGS	06933500	2016-04-17	3.35	A	2290	A
USGS	06933500	2016-04-18	3.18	A	2110	A
USGS	06933500	2016-04-19	3.05	A	1970	A
USGS	06933500	2016-04-20	2.95	A	1860	A
USGS	06933500	2016-04-21	2.88	A	1790	A
USGS	06933500	2016-04-22	2.80	A	1710	A
USGS	06933500	2016-04-23	2.72	A	1630	A
USGS	06933500	2016-04-24	2.65	A	1550	A
USGS	06933500	2016-04-25	2.58	A	1500	A
USGS	06933500	2016-04-26	2.53	A	1460	A
USGS	06933500	2016-04-27	2.55	A	1460	A
USGS	06933500	2016-04-28	2.52	A	1440	A
USGS	06933500	2016-04-29	2.47	A	1400	A
USGS	06933500	2016-04-30	3.08	A	2220	A
USGS	06933500	2016-05-01	3.71	A	2810	A
USGS	06933500	2016-05-02	3.71	A	3350	A
USGS	06933500	2016-05-03	4.64	A	3970	A
USGS	06933500	2016-05-04	4.07	A	3170	A
USGS	06933500	2016-05-05	3.65	A	2640	A
USGS	06933500	2016-05-06	3.36	A	2280	A
USGS	06933500	2016-05-07	3.13	A	2040	A
USGS	06933500	2016-05-08	2.95	A	1850	A
USGS	06933500	2016-05-09	2.81	A	1710	A
USGS	06933500	2016-05-10	2.76	A	1660	A
USGS	06933500	2016-05-11	2.67	A	1570	A
USGS	06933500	2016-05-12	2.59	A	1500	A
USGS	06933500	2016-05-13	2.51	A	1840	A
USGS	06933500	2016-05-14	3.81	A	2720	A
USGS	06933500	2016-05-15	3.35	A	2290	A
USGS	06933500	2016-05-16	3.14	A	2050	A
USGS	06933500	2016-05-17	3.05	A	2010	A
USGS	06933500	2016-05-18	3.81	A	4480	A
USGS	06933500	2016-05-19	7.32	A	10200	A
USGS	06933500	2016-05-20	9.28	A	11100	A
USGS	06933500	2016-05-21	6.00	A	6230	A
USGS	06933500	2016-05-22	5.08	A	4750	A
USGS	06933500	2016-05-23	4.48	A	3780	A
USGS	06933500	2016-05-24	4.03	A	3350	A
USGS	06933500	2016-05-25	4.49	A	3780	A
USGS	06933500	2016-05-26	4.19	A	3320	A
USGS	06933500	2016-05-27	4.50	A	4440	A
USGS	06933500	2016-05-28	5.33	A	5370	A
USGS	06933500	2016-05-29	6.04	A	6250	A
USGS	06933500	2016-05-30	5.47	A	5430	A
USGS	06933500	2016-05-31	5.01	A	4780	A
USGS	06933500	2016-06-01	5.59	A	5290	A
USGS	06933500	2016-06-02	4.56	A	3880	A
USGS	06933500	2016-06-03	4.16	A	3520	A
USGS	06933500	2016-06-04	4.80	A	4550	A
USGS	06933500	2016-06-05	4.92	A	5890	A
USGS	06933500	2016-06-06	6.45	A	6740	A
USGS	06933500	2016-06-07	4.98	A	4530	A
USGS	06933500	2016-06-08	4.28	A	3450	A
USGS	06933500	2016-06-09	3.80	A	2800	A
USGS	06933500	2016-06-10	3.48	A	2380	A
USGS	06933500	2016-06-11	3.23	A	2080	A
USGS	06933500	2016-06-12	3.04	A	1870	A
USGS	06933500	2016-06-13	2.90	A	1730	A
USGS	06933500	2016-06-14	2.80	A	1720	A
USGS	06933500	2016-06-15	2.96	A	1780	A
USGS	06933500	2016-06-16	2.80	A	1620	A
USGS	06933500	2016-06-17	2.74	A	1520	A
USGS	06933500	2016-06-18	2.59	A	1410	A
USGS	06933500	2016-06-19	2.85	A	1610	A
USGS	06933500	2016-06-20	2.59	A	1390	A
USGS	06933500	2016-06-21	2.44	A	1260	A
USGS	06933500	2016-06-22	2.38	A	1210	A
USGS	06933500	2016-06-23	2.33	A	1170	A
USGS	06933500	2016-06-24	2.27	A	1100	A
USGS	06933500	2016-06-25	2.19	A	1060	A
USGS	06933500	2016-06-26	2.53	A	1420	A
USGS	06933500	2016-06-27	2.99	A	1750	A
USGS	06933500	2016-06-28	2.64	A	1430	A
USGS	06933500	2016-06-29	2.56	A	1330	A
USGS	06933500	2016-06-30	2.36	A	1180	A
USGS	06933500	2016-07-01	2.35	A	1170	A
USGS	06933500	2016-07-02	2.26	A	1260	A
USGS	06933500	2016-07-03	2.60	A	1430	A
USGS	06933500	2016-07-04	2.99	A	2050	A
USGS	06933500	2016-07-05	3.31	A	4980	A
USGS	06933500	2016-07-06	5.76	A	8650	A
USGS	06933500	2016-07-07	7.28	A	8050	A
USGS	06933500	2016-07-08	5.47	A	4620	A
USGS	06933500	2016-07-09	4.14	A	3240	A
USGS	06933500	2016-07-10	3.63	A	2570	A
USGS	06933500	2016-07-11	3.52	A	2550	A
USGS	06933500	2016-07-12	3.46	A	2350	A
USGS	06933500	2016-07-13	3.12	A	2000	A
USGS	06933500	2016-07-14	3.14	A	2040	A
USGS	06933500	2016-07-15	2.92	A	1740	A
USGS	06933500	2016-07-16	5.39	A	4220	A
USGS	06933500	2016-07-17	3.60	A	2500	A
USGS	06933500	2016-07-18	3.17	A	2000	A
USGS	06933500	2016-07-19	2.90	A	1700	A
USGS	06933500	2016-07-20	2.71	A	1510	A
USGS	06933500	2016-07-21	2.56	A	1360	A
USGS	06933500	2016-07-22	2.43	A	1250	A
USGS	06933500	2016-07-23	2.37	A	1200	A
USGS	06933500	2016-07-24	2.32	A	1190	A
USGS	06933500	2016-07-25	2.42	A	1240	A
USGS	06933500	2016-07-26	2.42	A	1230	A
USGS	06933500	2016-07-27	2.36	A	1290	A
USGS	06933500	2016-07-28	3.17	A	1960	A
USGS	06933500	2016-07-29	2.92	A	1750	A
USGS	06933500	2016-07-30	3.36	A	2140	A
USGS	06933500	2016-07-31	2.95	A	1860	A
USGS	06933500	2016-08-01	3.06	A	2060	A
USGS	06933500	2016-08-02	3.54	A	2380	A
USGS	06933500	2016-08-03	3.18	A	2740	A
USGS	06933500	2016-08-04	4.09	A	3400	A
USGS	06933500	2016-08-05	4.43	A	4800	A
USGS	06933500	2016-08-06	5.61	A	5210	A
USGS	06933500	2016-08-07	4.08	A	3330	A
USGS	06933500	2016-08-08	3.66	A	2580	A
USGS	06933500	2016-08-09	3.26	A	2110	A
USGS	06933500	2016-08-10	3.04	A	1850	A
USGS	06933500	2016-08-11	2.85	A	1680	A
USGS	06933500	2016-08-12	2.77	A	1650	A
USGS	06933500	2016-08-13	2.88	A	1790	A
USGS	06933500	2016-08-14	2.85	A	1660	A
USGS	06933500	2016-08-15	2.81	A	1860	A
USGS	06933500	2016-08-16	2.96	A	1750	A
USGS	06933500	2016-08-17	2.74	A	1580	A
USGS	06933500	2016-08-18	2.69	A	1490	A
USGS	06933500	2016-08-19	2.53	A	1350	A
USGS	06933500	2016-08-20	2.42	A	1240	A
USGS	06933500	2016-08-21	2.32	A	1140	A
USGS	06933500	2016-08-22	2.24	A	1080	A
USGS	06933500	2016-08-23	2.17	A	1030	A
USGS	06933500	2016-08-24	2.14	A	996	A
USGS	06933500	2016-08-25	2.09	A	957	A
USGS	06933500	2016-08-26	2.08	A	949	A
USGS	06933500	2016-08-27	2.07	A	958	A
USGS	06933500	2016-08-28	2.14	A	1070	A
USGS	06933500	2016-08-29	2.27	A	1080	A
USGS	06933500	2016-08-30	2.08	A	954	A
USGS	06933500	2016-08-31	2.10	A	957	A
USGS	06933500	2016-09-01	2.01	A	895	A
USGS	06933500	2016-09-02	2.04	A	894	A
USGS	06933500	2016-09-03	1.93	A	830	A
USGS	06933500	2016-09-04	1.90	A	805	A
USGS	06933500	2016-09-05	1.88	A	792	A
USGS	06933500	2016-09-06	1.85	A	773	A
USGS	06933500	2016-09-07	1.82	A	751	A
USGS	06933500	2016-09-08	1.80	A	755	A
USGS	06933500	2016-09-09	1.85	A	773	A
USGS	06933500	2016-09-10	1.93	A	811	A
USGS	06933500	2016-09-11	1.87	A	784	A
USGS	06933500	2016-09-12	1.86	A	777	A
USGS	06933500	2016-09-13	1.82	A	750	A
USGS	06933500	2016-09-14	1.79	A	741	A
USGS	06933500	2016-09-15	1.84	A	772	A
USGS	06933500	2016-09-16	1.89	A	1010	A
USGS	06933500	2016-09-17	4.10	A	5740	A
USGS	06933500	2016-09-18	4.93	A	4580	A
USGS	06933500	2016-09-19	4.34	A	3440	A
USGS	06933500	2016-09-20	3.65	A	2560	A
USGS	06933500	2016-09-21	3.61	A	2640	A
USGS	06933500	2016-09-22	3.42	A	2290	A
USGS	06933500	2016-09-23	3.02	A	1850	A
USGS	06933500	2016-09-24	2.75	A	1580	A
USGS	06933500	2016-09-25	2.55	A	1400	A
USGS	06933500	2016-09-26	2.52	A	1340	A
USGS	06933500	2016-09-27	2.39	A	1270	A
USGS	06933500	2016-09-28	2.33	A	1190	A
USGS	06933500	2016-09-29	2.21	A	1090	A
USGS	06933500	2016-09-30	2.13	A	1020	A
USGS	06933500	2016-10-01	2.08	A	981	A
USGS	06933500	2016-10-02	2.03	A	940	A
USGS	06933500	2016-10-03	1.99	A	907	A
USGS	06933500	2016-10-04	1.96	A	880	A
USGS	06933500	2016-10-05	1.95	A	873	A
USGS	06933500	2016-10-06	1.93	A	856	A
USGS	06933500	2016-10-07	1.90	A	839	A
USGS	06933500	2016-10-08	1.87	A	815	A
USGS	06933500	2016-10-09	1.85	A	801	A
USGS	06933500	2016-10-10	1.84	A	786	A
USGS	06933500	2016-10-11	1.82	A	776	A
USGS	06933500	2016-10-12	1.81	A	777	A
USGS	06933500	2016-10-13	1.82	A	777	A
USGS	06933500	2016-10-14	1.79	A	761	A
USGS	06933500	2016-10-15	1.80	A	766	A
USGS	06933500	2016-10-16	1.81	A	772	A
USGS	06933500	2016-10-17	1.81	A	768	A
USGS	06933500	2016-10-18	1.79	A	769	A
USGS	06933500	2016-10-19	1.92	A	878	A
USGS	06933500	2016-10-20	2.30	A	1180	A
USGS	06933500	2016-10-21	2.28	A	1670	A
USGS	06933500	2016-10-22	4.48	A	3470	A
USGS	06933500	2016-10-23	3.47	A	2370	A
USGS	06933500	2016-10-24	3.12	A	1950	A
USGS	06933500	2016-10-25	2.84	A	1650	A
USGS	06933500	2016-10-26	2.64	A	1440	A
USGS	06933500	2016-10-27	2.50	A	1300	A
USGS	06933500	2016-10-28	2.38	A	1180	A
USGS	06933500	2016-10-29	2.28	A	1090	A
USGS	06933500	2016-10-30	2.21	A	1030	A
USGS	06933500	2016-10-31	2.14	A	965	A
USGS	06933500	2016-11-01	2.11	A	921	A
USGS	06933500	2016-11-02	2.05	A	875	A
USGS	06933500	2016-11-03	2.06	A	884	A
USGS	06933500	2016-11-04	2.03	A	860	A
USGS	06933500	2016-11-05	1.99	A	827	A
USGS	06933500	2016-11-06	1.96	A	805	A
USGS	06933500	2016-11-07	1.94	A	799	A
USGS	06933500	2016-11-08	1.97	A	813	A
USGS	06933500	2016-11-09	1.95	A	799	A
USGS	06933500	2016-11-10	1.93	A	781	A
USGS	06933500	2016-11-11	1.90	A	767	A
USGS	06933500	2016-11-12	1.89	A	753	A
USGS	06933500	2016-11-13	1.87	A	744	A
USGS	06933500	2016-11-14	1.86	A	736	A
USGS	06933500	2016-11-15	1.86	A	731	A
USGS	06933500	2016-11-16	1.84	A	719	A
USGS	06933500	2016-11-17	1.83	A	710	A
USGS	06933500	2016-11-18	1.82	A	708	A
USGS	06933500	2016-11-19	1.80	A	693	A
USGS	06933500	2016-11-20	1.78	A	680	A
USGS	06933500	2016-11-21	1.78	A	679	A
USGS	06933500	2016-11-22	1.77	A	677	A
USGS	06933500	2016-11-23	1.78	A	680	A
USGS	06933500	2016-11-24	1.78	A	675	A
USGS	06933500	2016-11-25	1.76	A	669	A
USGS	06933500	2016-11-26	1.76	A	661	A
USGS	06933500	2016-11-27	1.75	A	658	A
USGS	06933500	2016-11-28	1.75	A	666	A
USGS	06933500	2016-11-29	1.77	A	669	A
USGS	06933500	2016-11-30	1.75	A	661	A
USGS	06933500	2016-12-01	1.74	A	653	A
USGS	06933500	2016-12-02	1.74	A	651	A
USGS	06933500	2016-12-03	1.73	A	645	A
USGS	06933500	2016-12-04	1.74	A	656	A
USGS	06933500	2016-12-05	1.75	A	654	A
USGS	06933500	2016-12-06	1.74	A	650	A
USGS	06933500	2016-12-07	1.73	A	645	A
USGS	06933500	2016-12-08	1.72	A	635	A
USGS	06933500	2016-12-09	1.71	A	628	A
USGS	06933500	2016-12-10	1.70	A	625	A
USGS	06933500	2016-12-11	1.70	A	625	A
USGS	06933500	2016-12-12	1.71	A	627	A
USGS	06933500	2016-12-13	1.70	A	623	A
USGS	06933500	2016-12-14	1.69	A	617	A
USGS	06933500	2016-12-15	1.68	A	608	A
USGS	06933500	2016-12-16	1.67	A	605	A
USGS	06933500	2016-12-17	1.69	A	616	A
USGS	06933500	2016-12-18	1.68	A	610	A
USGS	06933500	2016-12-19	1.66	A	598	A
USGS	06933500	2016-12-20	1.65	A	593	A
USGS	06933500	2016-12-21	1.65	A	592	A
USGS	06933500	2016-12-22	1.66	A	595	A
USGS	06933500	2016-12-23	1.65	A	600	A
USGS	06933500	2016-12-24	1.68	A	610	A
USGS	06933500	2016-12-25	1.67	A	604	A
USGS	06933500	2016-12-26	1.73	A	647	A
USGS	06933500	2016-12-27	1.74	A	653	A
USGS	06933500	2016-12-28	1.73	A	644	A
USGS	06933500	2016-12-29	1.74	A	650	A
USGS	06933500	2016-12-30	1.74	A	648	A
USGS	06933500	2016-12-31	1.74	A	660	A
USGS	06933500	2017-01-01	1.79	A	689	A
USGS	06933500	2017-01-02	1.82	A	706	A
USGS	06933500	2017-01-03	1.83	A	712	A
USGS	06933500	2017-01-04	1.81	A	697	A
USGS	06933500	2017-01-05	1.79	A	685	A
USGS	06933500	2017-01-06	1.78	A	678	A
USGS	06933500	2017-01-07	1.75	A	666	A
USGS	06933500	2017-01-08	1.74	A	654	A
USGS	06933500	2017-01-09	1.73	A	641	A
USGS	06933500	2017-01-10	1.73	A	642	A
USGS	06933500	2017-01-11	1.74	A	648	A
USGS	06933500	2017-01-12	1.74	A	643	A
USGS	06933500	2017-01-13	1.71	A	647	A
USGS	06933500	2017-01-14	1.78	A	685	A
USGS	06933500	2017-01-15	1.86	A	754	A
USGS	06933500	2017-01-16	2.01	A	887	A
USGS	06933500	2017-01-17	3.18	A	3200	A
USGS	06933500	2017-01-18	5.03	A	4660	A
USGS	06933500	2017-01-19	4.40	A	3660	A
USGS	06933500	2017-01-20	3.94	A	2980	A
USGS	06933500	2017-01-21	3.57	A	2510	A
USGS	06933500	2017-01-22	3.32	A	2240	A
USGS	06933500	2017-01-23	3.21	A	2740	A
USGS	06933500	2017-01-24	5.41	A	5250	A
USGS	06933500	2017-01-25	4.78	A	4380	A
USGS	06933500	2017-01-26	4.40	A	3640	A
USGS	06933500	2017-01-27	3.90	A	2930	A
USGS	06933500	2017-01-28	3.52	A	2460	A
USGS	06933500	2017-01-29	3.24	A	2140	A
USGS	06933500	2017-01-30	3.02	A	1900	A
USGS	06933500	2017-01-31	2.85	A	1720	A
USGS	06933500	2017-02-01	2.70	A	1590	A
USGS	06933500	2017-02-02	2.59	A	1470	A
USGS	06933500	2017-02-03	2.48	A	1370	A
USGS	06933500	2017-02-04	2.39	A	1280	A
USGS	06933500	2017-02-05	2.32	A	1220	A
USGS	06933500	2017-02-06	2.26	A	1160	A
USGS	06933500	2017-02-07	2.21	A	1130	A
USGS	06933500	2017-02-08	2.17	A	1090	A
USGS	06933500	2017-02-09	2.13	A	1050	A
USGS	06933500	2017-02-10	2.08	A	1020	A
USGS	06933500	2017-02-11	2.06	A	997	A
USGS	06933500	2017-02-12	2.03	A	976	A
USGS	06933500	2017-02-13	2.00	A	948	A
USGS	06933500	2017-02-14	1.98	A	933	A
USGS	06933500	2017-02-15	1.97	A	924	A
USGS	06933500	2017-02-16	1.94	A	903	A
USGS	06933500	2017-02-17	1.94	A	898	A
USGS	06933500	2017-02-18	1.93	A	893	A
USGS	06933500	2017-02-19	1.93	A	890	A
USGS	06933500	2017-02-20	1.91	A	882	A
USGS	06933500	2017-02-21	1.95	A	907	A
USGS	06933500	2017-02-22	1.94	A	900	A
USGS	06933500	2017-02-23	1.93	A	891	A
USGS	06933500	2017-02-24	1.94	A	903	A
USGS	06933500	2017-02-25	1.94	A	903	A
USGS	06933500	2017-02-26	1.92	A	886	A
USGS	06933500	2017-02-27	1.92	A	881	A
USGS	06933500	2017-02-28	1.90	A	871	A
USGS	06933500	2017-03-01	1.93	A	886	A
USGS	06933500	2017-03-02	1.90	A	871	A
USGS	06933500	2017-03-03	1.90	A	891	A
USGS	06933500	2017-03-04	2.02	A	964	A
USGS	06933500	2017-03-05	1.99	A	943	A
USGS	06933500	2017-03-06	2.03	A	985	A
USGS	06933500	2017-03-07	2.14	A	1070	A
USGS	06933500	2017-03-08	2.13	A	1060	A
USGS	06933500	2017-03-09	2.15	A	1130	A
USGS	06933500	2017-03-10	2.45	A	1390	A
USGS	06933500	2017-03-11	2.66	A	1610	A
USGS	06933500	2017-03-12	2.89	A	1760	A
USGS	06933500	2017-03-13	2.82	A	1720	A
USGS	06933500	2017-03-14	2.82	A	1710	A
USGS	06933500	2017-03-15	2.77	A	1670	A
USGS	06933500	2017-03-16	2.74	A	1630	A
USGS	06933500	2017-03-17	2.70	A	1600	A
USGS	06933500	2017-03-18	2.66	A	1550	A
USGS	06933500	2017-03-19	2.58	A	1470	A
USGS	06933500	2017-03-20	2.51	A	1400	A
USGS	06933500	2017-03-21	2.44	A	1340	A
USGS	06933500	2017-03-22	2.38	A	1270	A
USGS	06933500	2017-03-23	2.29	A	1200	A
USGS	06933500	2017-03-24	2.29	A	1250	A
USGS	06933500	2017-03-25	2.69	A	1710	A
USGS	06933500	2017-03-26	3.24	A	2700	A
USGS	06933500	2017-03-27	5.51	A	6140	A
USGS	06933500	2017-03-28	6.01	A	6440	A
USGS	06933500	2017-03-29	5.85	A	6100	A
USGS	06933500	2017-03-30	5.78	A	6050	A
USGS	06933500	2017-03-31	6.57	A	7630	A
USGS	06933500	2017-04-01	6.90	A	7920	A
USGS	06933500	2017-04-02	5.94	A	6120	A
USGS	06933500	2017-04-03	5.07	A	4750	A
USGS	06933500	2017-04-04	4.53	A	3900	A
USGS	06933500	2017-04-05	5.58	A	5690	A
USGS	06933500	2017-04-06	8.77	A	11100	A
USGS	06933500	2017-04-07	8.25	A	10500	A
USGS	06933500	2017-04-08	6.59	A	7240	A
USGS	06933500	2017-04-09	5.48	A	5400	A
USGS	06933500	2017-04-10	4.85	A	4390	A
USGS	06933500	2017-04-11	4.38	A	3650	A
USGS	06933500	2017-04-12	4.02	A	3120	A
USGS	06933500	2017-04-13	3.74	A	2750	A
USGS	06933500	2017-04-14	3.51	A	2470	A
USGS	06933500	2017-04-15	3.32	A	2250	A
USGS	06933500	2017-04-16	3.18	A	2110	A
USGS	06933500	2017-04-17	3.09	A	2000	A
USGS	06933500	2017-04-18	3.00	A	1910	A
USGS	06933500	2017-04-19	3.02	A	1960	A
USGS	06933500	2017-04-20	3.10	A	2160	A
USGS	06933500	2017-04-21	3.39	A	2450	A
USGS	06933500	2017-04-22	4.45	A	5310	A
USGS	06933500	2017-04-23	10.75	A	17100	A
USGS	06933500	2017-04-24	11.72	A	18500	A
USGS	06933500	2017-04-25	8.86	A	11000	A
USGS	06933500	2017-04-26	6.70	A	8480	A
USGS	06933500	2017-04-27	8.23	A	12700	A
USGS	06933500	2017-04-28	12.26	A	19600	A
USGS	06933500	2017-04-29	12.12	A	26600	A
USGS	06933500	2017-04-30	25.06	A	104000	A
USGS	06933500	2017-05-01	34.61	A	184000	A
USGS	06933500	2017-05-02	30.37	A	111000	A
USGS	06933500	2017-05-03	20.57	A	46500	A
USGS	06933500	2017-05-04	16.84	A	37800	A
USGS	06933500	2017-05-05	19.15	A	45800	A
USGS	06933500	2017-05-06	18.61	A	41100	A
USGS	06933500	2017-05-07	14.81	A	23400	A
USGS	06933500	2017-05-08	8.82	A	11200	A
USGS	06933500	2017-05-09	7.47	A	8580	A
USGS	06933500	2017-05-10	6.62	A	7030	A
USGS	06933500	2017-05-11	6.86	A	7160	A
USGS	06933500	2017-05-12	7.10	A	8090	A
USGS	06933500	2017-05-13	7.13	A	8150	A
USGS	06933500	2017-05-14	7.19	A	7750	A
USGS	06933500	2017-05-15	5.89	A	5690	A
USGS	06933500	2017-05-16	5.25	A	4700	A
USGS	06933500	2017-05-17	4.84	A	4100	A
USGS	06933500	2017-05-18	4.54	A	3680	A
USGS	06933500	2017-05-19	4.32	A	3400	A
USGS	06933500	2017-05-20	5.01	A	4820	A
USGS	06933500	2017-05-21	6.86	A	7880	A
USGS	06933500	2017-05-22	8.75	A	11000	A
USGS	06933500	2017-05-23	6.70	A	7000	A
USGS	06933500	2017-05-24	5.46	A	4990	A
USGS	06933500	2017-05-25	4.87	A	4130	A
USGS	06933500	2017-05-26	4.51	A	3640	A
USGS	06933500	2017-05-27	4.23	A	3420	A
USGS	06933500	2017-05-28	5.23	A	4960	A
USGS	06933500	2017-05-29	6.13	A	5960	A
USGS	06933500	2017-05-30	6.44	A	6220	A
USGS	06933500	2017-05-31	5.14	A	4460	A
USGS	06933500	2017-06-01	4.51	A	3590	A
USGS	06933500	2017-06-02	4.13	A	3090	A
USGS	06933500	2017-06-03	3.87	A	2810	A
USGS	06933500	2017-06-04	3.84	A	2770	A
USGS	06933500	2017-06-05	4.10	A	3340	A
USGS	06933500	2017-06-06	4.12	A	3070	A
USGS	06933500	2017-06-07	3.96	A	2830	A
USGS	06933500	2017-06-08	3.64	A	2480	A
USGS	06933500	2017-06-09	3.42	A	2220	A
USGS	06933500	2017-06-10	3.24	A	2020	A
USGS	06933500	2017-06-11	3.09	A	1860	A
USGS	06933500	2017-06-12	2.97	A	1740	A
USGS	06933500	2017-06-13	2.87	A	1640	A
USGS	06933500	2017-06-14	2.78	A	1560	A
USGS	06933500	2017-06-15	2.82	A	1580	A
USGS	06933500	2017-06-16	2.75	A	1520	A
USGS	06933500	2017-06-17	2.78	A	1560	A
USGS	06933500	2017-06-18	2.76	A	1540	A
USGS	06933500	2017-06-19	2.70	A	1470	A
USGS	06933500	2017-06-20	2.62	A	1390	A
USGS	06933500	2017-06-21	2.54	A	1320	A
USGS	06933500	2017-06-22	2.48	A	1270	A
USGS	06933500	2017-06-23	2.44	A	1230	A
USGS	06933500	2017-06-24	2.39	A	1180	A
USGS	06933500	2017-06-25	2.33	A	1130	A
USGS	06933500	2017-06-26	2.28	A	1100	A
USGS	06933500	2017-06-27	2.29	A	1100	A
USGS	06933500	2017-06-28	2.25	A	1070	A
USGS	06933500	2017-06-29	2.24	A	1060	A
USGS	06933500	2017-06-30	2.35	A	1230	A
USGS	06933500	2017-07-01	2.45	A	1220	A
USGS	06933500	2017-07-02	2.30	A	1110	A
USGS	06933500	2017-07-03	2.24	A	1050	A
USGS	06933500	2017-07-04	2.19	A	1020	A
USGS	06933500	2017-07-05	2.35	A	1550	A
USGS	06933500	2017-07-06	3.25	A	2000	A
USGS	06933500	2017-07-07	2.77	A	1530	A
USGS	06933500	2017-07-08	2.58	A	1340	A
USGS	06933500	2017-07-09	2.42	A	1200	A
USGS	06933500	2017-07-10	2.31	A	1120	A
USGS	06933500	2017-07-11	2.25	A	1060	A
USGS	06933500	2017-07-12	2.19	A	1010	A
USGS	06933500	2017-07-13	2.13	A	973	A
USGS	06933500	2017-07-14	2.25	A	1060	A
USGS	06933500	2017-07-15	2.23	A	1090	A
USGS	06933500	2017-07-16	2.15	A	980	A
USGS	06933500	2017-07-17	2.06	A	919	A
USGS	06933500	2017-07-18	2.02	A	883	A
USGS	06933500	2017-07-19	1.98	A	856	A
USGS	06933500	2017-07-20	1.95	A	831	A
USGS	06933500	2017-07-21	1.93	A	813	A
USGS	06933500	2017-07-22	1.90	A	793	A
USGS	06933500	2017-07-23	1.88	A	778	A
USGS	06933500	2017-07-24	1.85	A	763	A
USGS	06933500	2017-07-25	1.83	A	746	A
USGS	06933500	2017-07-26	1.81	A	732	A
USGS	06933500	2017-07-27	1.84	A	767	A
USGS	06933500	2017-07-28	1.87	A	771	A
USGS	06933500	2017-07-29	1.82	A	740	A
USGS	06933500	2017-07-30	1.80	A	726	A
USGS	06933500	2017-07-31	1.78	A	712	A
USGS	06933500	2017-08-01	1.77	A	707	A
USGS	06933500	2017-08-02	1.78	A	700	A
USGS	06933500	2017-08-03	1.75	A	691	A
USGS	06933500	2017-08-04	1.75	A	686	A
USGS	06933500	2017-08-05	1.72	A	702	A
USGS	06933500	2017-08-06	2.47	A	3060	A
USGS	06933500	2017-08-07	4.80	A	3840	A
USGS	06933500	2017-08-08	3.42	A	2190	A
USGS	06933500	2017-08-09	2.87	A	1690	A
USGS	06933500	2017-08-10	2.73	A	1610	A
USGS	06933500	2017-08-11	2.72	A	1630	A
USGS	06933500	2017-08-12	2.83	A	1630	A
USGS	06933500	2017-08-13	2.68	A	1460	A
USGS	06933500	2017-08-14	2.53	A	1330	A
USGS	06933500	2017-08-15	2.43	A	1240	A
USGS	06933500	2017-08-16	2.34	A	1190	A
USGS	06933500	2017-08-17	2.99	A	2760	A
USGS	06933500	2017-08-18	4.97	A	4010	A
USGS	06933500	2017-08-19	4.06	A	3000	A
USGS	06933500	2017-08-20	3.54	A	2360	A
USGS	06933500	2017-08-21	3.16	A	1950	A
USGS	06933500	2017-08-22	3.00	A	1830	A
USGS	06933500	2017-08-23	3.06	A	1950	A
USGS	06933500	2017-08-24	3.02	A	1800	A
USGS	06933500	2017-08-25	2.77	A	1560	A
USGS	06933500	2017-08-26	2.59	A	1390	A
USGS	06933500	2017-08-27	2.45	A	1270	A
USGS	06933500	2017-08-28	2.35	A	1180	A
USGS	06933500	2017-08-29	2.26	A	1110	A
USGS	06933500	2017-08-30	2.19	A	1050	A
USGS	06933500	2017-08-31	2.13	A	999	A
